Date/Time,Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Monthly),InteriorEquipment:Electricity [J](Monthly),InteriorLights:Electricity [J](Monthly),Electricity:Facility [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#Blocco1:Zona2#05:InteriorEquipment:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Blocco1:Zona2#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Blocco1:Zona3#05:InteriorEquipment:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Blocco1:Zona3#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Blocco1:Zona1#05:InteriorEquipment:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Blocco1:Zona1#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Blocco1:Zona2#05:InteriorEquipment:Electricity [J](Monthly),ELECTRIC EQUIPMENT#Blocco1:Zona2#GeneralLights:InteriorLights:Electricity [J](Monthly),ELECTRIC EQUIPMENT#Blocco1:Zona3#05:InteriorEquipment:Electricity [J](Monthly),ELECTRIC EQUIPMENT#Blocco1:Zona3#GeneralLights:InteriorLights:Electricity [J](Monthly),ELECTRIC EQUIPMENT#Blocco1:Zona1#05:InteriorEquipment:Electricity [J](Monthly),ELECTRIC EQUIPMENT#Blocco1:Zona1#GeneralLights:InteriorLights:Electricity [J](Monthly),ELECTRIC EQUIPMENT#Blocco1:Zona2#05:InteriorEquipment:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#Blocco1:Zona2#GeneralLights:InteriorLights:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#Blocco1:Zona3#05:InteriorEquipment:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#Blocco1:Zona3#GeneralLights:InteriorLights:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#Blocco1:Zona1#05:InteriorEquipment:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#Blocco1:Zona1#GeneralLights:InteriorLights:Electricity [J](RunPeriod),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](Monthly),DistrictHeating:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](RunPeriod),Carbon Equivalent:Facility [kg](RunPeriod) 
 01/02  17:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,18944988.092518156,0.0 
 01/02  18:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,18605969.79842894,0.0 
 01/02  19:00:00,15179108.724000002,5623484.723999999,9555624.0,,,,,,,2514290.922,4272372.0,594902.88,1010879.9999999999,2514290.922,4272372.0,,,,,,,,,,,,,0.0,12076769.695004899,0.0 
 01/02  20:00:00,5623484.723999999,5623484.723999999,0.0,,,,,,,2514290.922,0.0,594902.88,0.0,2514290.922,0.0,,,,,,,,,,,,,0.0,18239365.002326006,0.0 
 01/02  21:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.504339309,0.0 
 01/02  22:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.504339078,0.0 
 01/02  23:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.50433915,0.0 
 01/02  24:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.504339216,0.0 
 01/03  01:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.50433933,0.0 
 01/03  02:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.50433945,0.0 
 01/03  03:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.50433968,0.0 
 01/03  04:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.50433909,0.0 
 01/03  05:00:00,303330.76601256,303330.76601256,0.0,,,,,,,135620.85233268,0.0,32089.061347199997,0.0,135620.85233268,0.0,,,,,,,,,,,,,0.0,18266951.504339175,0.0 
